Survived,PassengerId,Pclass_age,Relatives_age,Weight_age
0,169,9.0,0.0,9.0
0,170,30.0,0.0,10.0
0,171,23.0,0.0,23.0
0,172,102.0,170.0,34.0
1,173,111.0,74.0,37.0
0,174,51.0,0.0,17.0
0,175,18.0,0.0,18.0
0,176,60.0,40.0,20.0
0,177,27.0,36.0,9.0
0,178,12.0,0.0,12.0
0,179,16.0,0.0,8.0
0,180,6.0,0.0,2.0
0,181,27.0,90.0,9.0
0,182,18.0,0.0,9.0
0,183,87.0,174.0,29.0
1,184,74.0,111.0,37.0
1,185,102.0,68.0,34.0
0,186,9.0,0.0,9.0
1,187,27.0,9.0,9.0
1,188,7.0,0.0,7.0
0,189,6.0,4.0,2.0
0,190,6.0,0.0,2.0
1,191,12.0,0.0,6.0
0,192,38.0,0.0,19.0
1,193,57.0,19.0,19.0
1,194,70.0,70.0,35.0
1,195,6.0,0.0,6.0
1,196,20.0,0.0,20.0
0,197,27.0,0.0,9.0
0,198,12.0,4.0,4.0
1,199,27.0,0.0,9.0
0,200,28.0,0.0,14.0
0,201,30.0,0.0,10.0
0,202,27.0,90.0,9.0
0,203,12.0,0.0,4.0
0,204,22.5,0.0,7.5
1,205,60.0,0.0,20.0
0,206,108.0,36.0,36.0
0,207,18.0,6.0,6.0
1,208,36.0,0.0,12.0
1,209,66.0,0.0,22.0
1,210,2.0,0.0,2.0
0,211,42.0,0.0,14.0
1,212,6.0,0.0,3.0
0,213,48.0,0.0,16.0
0,214,16.0,0.0,8.0
0,215,27.0,9.0,9.0
1,216,7.0,7.0,7.0
1,217,33.0,0.0,11.0
0,218,8.0,4.0,4.0
1,219,6.0,0.0,6.0
0,220,16.0,0.0,8.0
1,221,66.0,0.0,22.0
0,222,22.0,0.0,11.0
0,223,39.0,0.0,13.0
0,224,27.0,0.0,9.0
1,225,0.0,0.0,0.0
0,226,48.0,0.0,16.0
1,227,38.0,0.0,19.0
0,228,52.5,0.0,17.5
0,229,40.0,0.0,20.0
0,230,27.0,36.0,9.0
1,231,3.0,3.0,3.0
0,232,27.0,0.0,9.0
0,233,42.0,0.0,21.0
1,234,99.0,198.0,33.0
0,235,28.0,0.0,14.0
0,236,27.0,0.0,9.0
0,237,12.0,6.0,6.0
1,238,60.0,60.0,30.0
0,239,38.0,0.0,19.0
0,240,10.0,0.0,5.0
0,241,27.0,9.0,9.0
1,242,27.0,9.0,9.0
0,243,18.0,0.0,9.0
0,244,48.0,0.0,16.0
0,245,24.0,0.0,8.0
0,246,6.0,12.0,6.0
0,247,39.0,0.0,13.0
1,248,28.0,28.0,14.0
1,249,1.0,2.0,1.0
0,250,32.0,16.0,16.0
0,251,27.0,0.0,9.0
0,252,27.0,18.0,9.0
0,253,24.0,0.0,24.0
0,254,24.0,8.0,8.0
0,255,9.0,6.0,3.0
1,256,27.0,18.0,9.0
1,257,9.0,0.0,9.0
1,258,8.0,0.0,8.0
1,259,3.0,0.0,3.0
1,260,24.0,12.0,12.0
0,261,27.0,0.0,9.0
1,262,105.0,210.0,35.0
0,263,14.0,28.0,14.0
0,264,2.0,0.0,2.0
0,265,27.0,0.0,9.0
0,266,4.0,0.0,2.0
0,267,66.0,110.0,22.0
1,268,39.0,13.0,13.0
1,269,20.0,20.0,20.0
1,270,3.0,0.0,3.0
0,271,9.0,0.0,9.0
1,272,39.0,0.0,13.0
1,273,6.0,3.0,3.0
0,274,1.0,1.0,1.0
1,275,27.0,0.0,9.0
1,276,25.0,25.0,25.0
0,277,21.0,0.0,7.0
0,278,18.0,0.0,9.0
0,279,93.0,155.0,31.0
1,280,9.0,6.0,3.0
0,281,81.0,0.0,27.0
0,282,30.0,0.0,10.0
0,283,66.0,0.0,22.0
1,284,57.0,0.0,19.0
0,285,9.0,0.0,9.0
0,286,15.0,0.0,5.0
1,287,24.0,0.0,8.0
0,288,48.0,0.0,16.0
1,289,8.0,0.0,4.0
1,290,48.0,0.0,16.0
1,291,12.0,0.0,12.0
1,292,19.0,19.0,19.0
0,293,4.0,0.0,2.0
0,294,42.0,0.0,14.0
0,295,42.0,0.0,14.0
0,296,9.0,0.0,9.0
0,297,43.5,0.0,14.5
0,298,36.0,108.0,36.0
1,299,9.0,0.0,9.0
1,300,12.0,12.0,12.0
1,301,27.0,0.0,9.0
1,302,27.0,18.0,9.0
0,303,57.0,0.0,19.0
1,304,18.0,0.0,9.0
0,305,27.0,0.0,9.0
1,306,37.08,111.24,37.08
1,307,9.0,0.0,9.0
1,308,21.0,21.0,21.0
0,309,16.0,8.0,8.0
1,310,8.0,0.0,8.0
1,311,14.0,0.0,14.0
1,312,20.0,80.0,20.0
0,313,24.0,24.0,12.0
0,314,30.0,0.0,10.0
0,315,10.0,10.0,5.0
1,316,36.0,0.0,12.0
1,317,28.0,14.0,14.0
0,318,32.0,0.0,16.0
1,319,7.0,14.0,7.0
1,320,2.0,4.0,2.0
0,321,48.0,0.0,16.0
0,322,33.0,0.0,11.0
1,323,16.0,0.0,8.0
1,324,32.0,32.0,16.0
0,325,27.0,90.0,9.0
1,326,2.0,0.0,2.0
0,327,69.0,0.0,23.0
1,328,4.0,0.0,2.0
1,329,21.0,14.0,7.0
1,330,22.0,22.0,22.0
1,331,27.0,18.0,9.0
0,332,7.5,0.0,7.5
0,333,0.0,0.0,0.0
0,334,66.0,44.0,22.0
1,335,9.0,9.0,9.0
0,336,27.0,0.0,9.0
0,337,9.0,9.0,9.0
1,338,3.0,0.0,3.0
1,339,21.0,0.0,7.0
0,340,7.0,0.0,7.0
1,341,72.0,72.0,36.0
1,342,14.0,70.0,14.0
0,343,20.0,0.0,10.0
0,344,26.0,0.0,13.0
0,345,4.0,0.0,2.0
1,346,28.0,0.0,14.0
1,347,4.0,0.0,2.0
1,348,27.0,9.0,9.0
1,349,105.0,70.0,35.0
0,350,12.0,0.0,4.0
0,351,45.0,0.0,15.0
0,352,9.0,0.0,9.0
0,353,69.0,46.0,23.0
0,354,39.0,13.0,13.0
0,355,27.0,0.0,9.0
0,356,30.0,0.0,10.0
1,357,16.0,16.0,16.0
0,358,0.0,0.0,0.0
1,359,27.0,0.0,9.0
1,360,27.0,0.0,9.0
0,361,6.0,10.0,2.0
0,362,18.0,9.0,9.0
0,363,21.0,7.0,7.0
0,364,9.0,0.0,3.0
0,365,27.0,9.0,9.0
0,366,24.0,0.0,8.0
1,367,22.0,22.0,22.0
1,368,27.0,0.0,9.0
1,369,27.0,0.0,9.0
1,370,14.0,0.0,14.0
1,371,13.0,13.0,13.0
0,372,60.0,20.0,20.0
0,373,57.0,0.0,19.0
0,374,16.0,0.0,16.0
0,375,105.0,140.0,35.0
1,376,9.0,9.0,9.0
1,377,48.0,0.0,16.0
0,378,11.0,22.0,11.0
0,379,54.0,0.0,18.0
0,380,57.0,0.0,19.0
1,381,4.0,0.0,4.0
1,382,111.0,74.0,37.0
0,383,18.0,0.0,6.0
1,384,3.0,3.0,3.0
0,385,27.0,0.0,9.0
0,386,40.0,0.0,20.0
0,387,111.0,259.0,37.0
1,388,4.0,0.0,2.0
0,389,27.0,0.0,9.0
1,390,42.0,0.0,21.0
1,391,2.0,6.0,2.0
1,392,51.0,0.0,17.0
0,393,30.0,20.0,10.0
1,394,15.0,15.0,15.0
1,395,42.0,28.0,14.0
0,396,48.0,0.0,16.0
0,397,21.0,0.0,7.0
0,398,16.0,0.0,8.0
0,399,30.0,0.0,15.0
1,400,20.0,0.0,10.0
1,401,3.0,0.0,1.0
0,402,36.0,0.0,12.0
0,403,51.0,17.0,17.0
0,404,30.0,10.0,10.0
0,405,54.0,0.0,18.0
0,406,8.0,4.0,4.0
0,407,39.0,0.0,13.0
1,408,70.0,70.0,35.0
0,409,51.0,0.0,17.0
0,410,27.0,36.0,9.0
0,411,27.0,0.0,9.0
0,412,27.0,0.0,9.0
1,413,5.0,5.0,5.0
0,414,18.0,0.0,9.0
1,415,18.0,0.0,6.0
0,416,27.0,0.0,9.0
1,417,8.0,8.0,4.0
1,418,40.0,40.0,20.0
0,419,16.0,0.0,8.0
0,420,84.0,56.0,28.0
0,421,27.0,0.0,9.0
0,422,51.0,0.0,17.0
0,423,27.0,0.0,9.0
0,424,30.0,20.0,10.0
0,425,60.0,40.0,20.0
0,426,27.0,0.0,9.0
1,427,20.0,10.0,10.0
1,428,38.0,0.0,19.0
0,429,27.0,0.0,9.0
1,430,18.0,0.0,6.0
1,431,10.0,0.0,10.0
1,432,27.0,9.0,9.0
1,433,8.0,4.0,4.0
0,434,63.0,0.0,21.0
0,435,12.0,12.0,12.0
1,436,24.0,72.0,24.0
0,437,51.0,68.0,17.0
1,438,28.0,70.0,14.0
0,439,26.0,130.0,26.0
0,440,14.0,0.0,7.0
1,441,14.0,14.0,7.0
0,442,54.0,0.0,18.0
0,443,39.0,13.0,13.0
1,444,20.0,0.0,10.0
1,445,27.0,0.0,9.0
1,446,34.0,68.0,34.0
1,447,50.0,25.0,25.0
1,448,4.0,0.0,4.0
1,449,99.0,99.0,33.0
1,450,14.0,0.0,14.0
0,451,4.0,6.0,2.0
0,452,27.0,9.0,9.0
0,453,8.0,0.0,8.0
1,454,11.0,11.0,11.0
0,455,27.0,0.0,9.0
1,456,27.0,0.0,9.0
0,457,27.0,0.0,27.0
1,458,9.0,9.0,9.0
1,459,24.0,0.0,12.0
0,460,27.0,0.0,9.0
1,461,10.0,0.0,10.0
0,462,12.0,0.0,4.0
0,463,9.0,0.0,9.0
0,464,20.0,0.0,10.0
0,465,27.0,0.0,9.0
0,466,0.0,0.0,0.0
0,467,18.0,0.0,9.0
0,468,18.0,0.0,18.0
0,469,27.0,0.0,9.0
1,470,111.75,111.75,37.25
0,471,27.0,0.0,9.0
0,472,0.0,0.0,0.0
1,473,10.0,15.0,5.0
1,474,30.0,0.0,15.0
0,475,48.0,0.0,16.0
0,476,9.0,0.0,9.0
0,477,8.0,4.0,4.0
0,478,27.0,9.0,9.0
0,479,48.0,0.0,16.0
1,480,108.0,36.0,36.0
0,481,87.0,203.0,29.0
0,482,18.0,0.0,9.0
0,483,36.0,0.0,12.0
1,484,75.0,0.0,25.0
1,485,13.0,13.0,13.0
0,486,27.0,36.0,9.0
1,487,3.0,3.0,3.0
0,488,20.0,0.0,20.0
0,489,24.0,0.0,8.0
1,490,87.0,58.0,29.0
0,491,27.0,9.0,9.0
0,492,51.0,0.0,17.0
0,493,17.0,0.0,17.0
0,494,33.0,0.0,33.0
0,495,51.0,0.0,17.0
0,496,27.0,0.0,9.0
1,497,16.0,16.0,16.0
0,498,27.0,0.0,9.0
0,499,13.0,39.0,13.0
0,500,42.0,0.0,14.0
0,501,63.0,0.0,21.0
0,502,51.0,0.0,17.0
0,503,27.0,0.0,9.0
0,504,3.0,0.0,1.0
1,505,22.0,0.0,22.0
0,506,20.0,20.0,20.0
1,507,10.0,10.0,5.0
1,508,9.0,0.0,9.0
0,509,30.0,0.0,10.0
1,510,36.0,0.0,12.0
1,511,27.0,0.0,9.0
0,512,27.0,0.0,9.0
1,513,2.0,0.0,2.0
1,514,16.0,16.0,16.0
0,515,42.0,0.0,14.0
0,516,9.0,0.0,9.0
1,517,8.0,0.0,4.0
0,518,27.0,0.0,9.0
1,519,4.0,2.0,2.0
0,520,18.0,0.0,6.0
1,521,8.0,0.0,8.0
0,522,48.0,0.0,16.0
0,523,27.0,0.0,9.0
1,524,6.0,6.0,6.0
0,525,27.0,0.0,9.0
0,526,7.5,0.0,2.5
1,527,24.0,0.0,12.0
0,528,9.0,0.0,9.0
0,529,3.0,0.0,1.0
0,530,30.0,45.0,15.0
1,531,72.0,72.0,36.0
0,532,27.0,0.0,9.0
0,533,63.0,42.0,21.0
1,534,27.0,18.0,9.0
0,535,24.0,0.0,8.0
1,536,62.0,62.0,31.0
0,537,7.0,0.0,7.0
1,538,8.0,0.0,8.0
0,539,27.0,0.0,9.0
1,540,16.0,32.0,16.0
1,541,2.0,4.0,2.0
0,542,87.0,174.0,29.0
0,543,81.0,162.0,27.0
1,544,12.0,6.0,6.0
0,545,12.0,12.0,12.0
0,546,26.0,0.0,26.0
1,547,38.0,19.0,19.0
1,548,18.0,0.0,9.0
0,549,15.0,10.0,5.0
1,550,60.0,60.0,30.0
1,551,21.0,42.0,21.0
0,552,22.0,0.0,11.0
0,553,27.0,0.0,9.0
1,554,48.0,0.0,16.0
1,555,48.0,0.0,16.0
0,556,24.0,0.0,24.0
1,557,10.0,10.0,10.0
0,558,9.0,0.0,9.0
1,559,1.0,2.0,1.0
1,560,6.0,2.0,2.0
0,561,27.0,0.0,9.0
0,562,6.0,0.0,2.0
0,563,20.0,0.0,10.0
0,564,27.0,0.0,9.0
0,565,27.0,0.0,9.0
0,566,42.0,28.0,14.0
0,567,57.0,0.0,19.0
0,568,27.0,36.0,9.0
0,569,27.0,0.0,9.0
1,570,18.0,0.0,6.0
1,571,48.0,0.0,24.0
1,572,15.0,30.0,15.0
1,573,2.0,0.0,2.0
1,574,27.0,0.0,9.0
0,575,66.0,0.0,22.0
0,576,57.0,0.0,19.0
1,577,8.0,0.0,4.0
1,578,1.0,1.0,1.0
0,579,27.0,9.0,9.0
1,580,18.0,0.0,6.0
1,581,26.0,26.0,13.0
1,582,1.0,2.0,1.0
0,583,32.0,0.0,16.0
0,584,2.0,0.0,2.0
0,585,27.0,0.0,9.0
1,586,20.0,40.0,20.0
0,587,18.0,0.0,9.0
1,588,22.0,44.0,22.0
0,589,48.0,0.0,16.0
0,590,27.0,0.0,9.0
0,591,9.0,0.0,3.0
1,592,14.0,14.0,14.0
0,593,27.0,0.0,9.0
0,594,27.0,18.0,9.0
0,595,2.0,1.0,1.0
0,596,6.0,4.0,2.0
1,597,18.0,0.0,9.0
0,598,33.0,0.0,11.0
0,599,27.0,0.0,9.0
1,600,11.0,11.0,11.0
1,601,28.0,42.0,14.0
0,602,27.0,0.0,9.0
0,603,9.0,0.0,9.0
0,604,18.0,0.0,6.0
1,605,3.0,0.0,3.0
0,606,6.0,2.0,2.0
0,607,24.0,0.0,8.0
1,608,11.0,0.0,11.0
1,609,32.0,48.0,16.0
1,610,2.0,0.0,2.0
0,611,3.0,6.0,1.0
0,612,27.0,0.0,9.0
1,613,27.0,9.0,9.0
0,614,27.0,0.0,9.0
0,615,9.0,0.0,3.0
1,616,28.0,42.0,14.0
0,617,12.0,8.0,4.0
0,618,36.0,12.0,12.0
1,619,68.0,102.0,34.0
0,620,24.0,0.0,12.0
0,621,33.0,11.0,11.0
1,622,4.0,4.0,4.0
1,623,54.0,36.0,18.0
0,624,51.0,0.0,17.0
0,625,51.0,0.0,17.0
0,626,23.0,0.0,23.0
0,627,38.0,0.0,19.0
1,628,17.0,0.0,17.0
0,629,36.0,0.0,12.0
0,630,27.0,0.0,9.0
1,631,42.0,0.0,42.0
0,632,39.0,0.0,13.0
1,633,6.0,0.0,6.0
0,634,9.0,0.0,9.0
0,635,87.0,145.0,29.0
1,636,20.0,0.0,10.0
0,637,18.0,0.0,6.0
0,638,14.0,14.0,7.0
0,639,9.0,15.0,3.0
0,640,27.0,9.0,9.0
0,641,54.0,0.0,18.0
1,642,14.0,0.0,14.0
0,643,108.0,180.0,36.0
1,644,27.0,0.0,9.0
1,645,111.75,111.75,37.25
1,646,10.0,10.0,10.0
0,647,57.0,0.0,19.0
1,648,18.0,0.0,18.0
0,649,27.0,0.0,9.0
1,650,45.0,0.0,15.0
0,651,27.0,0.0,9.0
1,652,40.0,20.0,20.0
0,653,51.0,0.0,17.0
1,654,27.0,0.0,9.0
0,655,60.0,0.0,20.0
0,656,28.0,28.0,14.0
0,657,27.0,0.0,9.0
0,658,18.0,12.0,6.0
0,659,30.0,0.0,15.0
0,660,20.0,40.0,20.0
1,661,12.0,24.0,12.0
0,662,6.0,0.0,2.0
0,663,9.0,0.0,9.0
0,664,6.0,0.0,2.0
1,665,54.0,18.0,18.0
0,666,12.0,12.0,6.0
0,667,26.0,0.0,13.0
0,668,27.0,0.0,9.0
0,669,15.0,0.0,5.0
1,670,9.0,9.0,9.0
1,671,4.0,4.0,2.0
0,672,7.0,7.0,7.0
0,673,64.0,0.0,32.0
1,674,14.0,0.0,7.0
0,675,18.0,0.0,9.0
0,676,60.0,0.0,20.0
0,677,40.5,0.0,13.5
1,678,60.0,0.0,20.0
0,679,15.0,35.0,5.0
1,680,2.0,2.0,2.0
0,681,27.0,0.0,9.0
1,682,11.0,0.0,11.0
0,683,54.0,0.0,18.0
0,684,72.0,168.0,24.0
0,685,44.0,44.0,22.0
0,686,26.0,39.0,13.0
0,687,72.0,120.0,24.0
0,688,57.0,0.0,19.0
0,689,60.0,0.0,20.0
1,690,23.0,23.0,23.0
1,691,7.0,7.0,7.0
1,692,102.0,34.0,34.0
1,693,27.0,0.0,9.0
0,694,39.0,0.0,13.0
0,695,22.0,0.0,22.0
0,696,28.0,0.0,14.0
0,697,18.0,0.0,6.0
1,698,27.0,0.0,9.0
0,699,11.0,22.0,11.0
0,700,12.0,0.0,4.0
1,701,20.0,20.0,20.0
1,702,3.0,0.0,3.0
0,703,60.0,20.0,20.0
0,704,39.0,0.0,13.0
0,705,36.0,12.0,12.0
0,706,2.0,0.0,1.0
1,707,14.0,0.0,7.0
1,708,4.0,0.0,4.0
1,709,16.0,0.0,16.0
1,710,27.0,18.0,9.0
1,711,14.0,0.0,14.0
0,712,9.0,0.0,9.0
1,713,10.0,10.0,10.0
0,714,27.0,0.0,9.0
0,715,28.0,0.0,14.0
0,716,57.0,0.0,19.0
1,717,0.0,0.0,0.0
1,718,22.0,0.0,11.0
0,719,27.0,0.0,9.0
0,720,15.0,0.0,5.0
1,721,64.0,32.0,32.0
0,722,63.0,21.0,21.0
0,723,8.0,0.0,4.0
0,724,24.0,0.0,12.0
1,725,11.0,11.0,11.0
0,726,54.0,0.0,18.0
1,727,16.0,24.0,8.0
1,728,27.0,0.0,9.0
0,729,26.0,13.0,13.0
0,730,39.0,13.0,13.0
1,731,9.0,0.0,9.0
0,732,81.0,0.0,27.0
0,733,18.0,0.0,9.0
0,734,30.0,0.0,15.0
0,735,30.0,0.0,15.0
0,736,28.5,0.0,9.5
0,737,30.0,40.0,10.0
1,738,3.0,0.0,3.0
0,739,27.0,0.0,9.0
0,740,27.0,0.0,9.0
1,741,9.0,0.0,9.0
0,742,2.0,2.0,2.0
1,743,17.0,68.0,17.0
0,744,42.0,14.0,14.0
1,745,21.0,0.0,7.0
0,746,32.0,64.0,32.0
0,747,66.0,44.0,22.0
1,748,16.0,0.0,8.0
0,749,19.0,19.0,19.0
0,750,21.0,0.0,7.0
1,751,68.0,68.0,34.0
1,752,96.0,32.0,32.0
0,753,15.0,0.0,5.0
0,754,45.0,0.0,15.0
1,755,20.0,30.0,10.0
1,756,74.66,74.66,37.33
0,757,30.0,0.0,10.0
0,758,40.0,0.0,20.0
0,759,12.0,0.0,4.0
1,760,5.0,0.0,5.0
0,761,27.0,0.0,9.0
0,762,9.0,0.0,3.0
1,763,54.0,0.0,18.0
1,764,2.0,6.0,2.0
0,765,66.0,0.0,22.0
1,766,13.0,13.0,13.0
0,767,9.0,0.0,9.0
0,768,22.5,0.0,7.5
0,769,27.0,9.0,9.0
0,770,18.0,0.0,6.0
0,771,42.0,0.0,14.0
0,772,30.0,0.0,10.0
0,773,38.0,0.0,19.0
0,774,27.0,0.0,9.0
1,775,32.0,64.0,16.0
0,776,60.0,0.0,20.0
0,777,27.0,0.0,9.0
1,778,99.0,0.0,33.0
0,779,27.0,0.0,9.0
1,780,5.0,5.0,5.0
1,781,75.0,0.0,25.0
1,782,21.0,21.0,21.0
0,783,9.0,0.0,9.0
0,784,27.0,27.0,9.0
0,785,39.0,0.0,13.0
0,786,39.0,0.0,13.0
1,787,60.0,0.0,20.0
0,788,90.0,150.0,30.0
1,789,111.0,111.0,37.0
0,790,8.0,0.0,8.0
0,791,27.0,0.0,9.0
0,792,44.0,0.0,22.0
0,793,27.0,90.0,9.0
0,794,9.0,0.0,9.0
0,795,39.0,0.0,13.0
0,796,2.0,0.0,1.0
1,797,11.0,0.0,11.0
1,798,21.0,0.0,7.0
0,799,24.0,0.0,8.0
0,800,24.0,16.0,8.0
0,801,8.0,0.0,4.0
1,802,14.0,14.0,7.0
1,803,27.0,81.0,27.0
1,804,112.74,37.58,37.58
1,805,33.0,0.0,11.0
0,806,21.0,0.0,7.0
0,807,1.0,0.0,1.0
0,808,60.0,0.0,20.0
0,809,2.0,0.0,1.0
1,810,5.0,5.0,5.0
0,811,36.0,0.0,12.0
0,812,3.0,0.0,1.0
0,813,6.0,0.0,3.0
0,814,96.0,192.0,32.0
0,815,22.5,0.0,7.5
0,816,9.0,0.0,9.0
0,817,45.0,0.0,15.0
0,818,14.0,14.0,7.0
0,819,15.0,0.0,5.0
0,820,84.0,140.0,28.0
1,821,14.0,28.0,14.0
1,822,33.0,0.0,11.0
0,823,0.0,0.0,0.0
1,824,33.0,11.0,11.0
0,825,108.0,180.0,36.0
0,826,27.0,0.0,9.0
0,827,27.0,0.0,9.0
1,828,74.0,74.0,37.0
1,829,27.0,0.0,9.0
1,830,24.0,0.0,24.0
1,831,69.0,23.0,23.0
1,832,74.34,74.34,37.17
0,833,27.0,0.0,9.0
0,834,45.0,0.0,15.0
0,835,60.0,0.0,20.0
1,836,1.0,2.0,1.0
0,837,51.0,0.0,17.0
0,838,27.0,0.0,9.0
1,839,18.0,0.0,6.0
1,840,9.0,0.0,9.0
0,841,54.0,0.0,18.0
0,842,44.0,0.0,22.0
1,843,8.0,0.0,8.0
0,844,10.5,0.0,3.5
0,845,63.0,0.0,21.0
0,846,12.0,0.0,4.0
0,847,27.0,90.0,9.0
0,848,9.0,0.0,3.0
0,849,20.0,10.0,10.0
1,850,9.0,9.0,9.0
0,851,102.0,204.0,34.0
0,852,108.0,0.0,36.0
0,853,87.0,58.0,29.0
1,854,22.0,22.0,22.0
0,855,12.0,6.0,6.0
1,856,60.0,20.0,20.0
1,857,7.0,14.0,7.0
1,858,13.0,0.0,13.0
1,859,42.0,42.0,14.0
0,860,27.0,0.0,9.0
0,861,9.0,6.0,3.0
0,862,34.0,17.0,17.0
1,863,10.0,0.0,10.0
0,864,27.0,90.0,9.0
0,865,28.0,0.0,14.0
1,866,8.0,0.0,4.0
1,867,22.0,11.0,11.0
0,868,7.0,0.0,7.0
0,869,27.0,0.0,9.0
1,870,102.0,68.0,34.0
0,871,36.0,0.0,12.0
