Survived,PassengerId,Pclass_age,Relatives_age,Weight_age
0,65,0.024994824701582208,0.0,0.024994824701582208
1,66,0.07498447410474662,0.049989649403164416,0.024994824701582208
1,67,0.049989649403164416,0.0,0.024994824701582208
0,68,0.3200455753029523,0.0,0.10668185843431743
1,69,0.3862138858087816,0.7724277716175632,0.12873796193626053
0,70,0.13200755450070012,0.08800503633380008,0.04400251816690004
0,71,0.022373910777533812,0.0,0.011186955388766906
0,72,0.4211017091923732,0.9825706547822042,0.14036723639745774
0,73,0.17270874720654206,0.0,0.08635437360327103
0,74,0.13200755450070012,0.04400251816690004,0.04400251816690004
1,75,0.03356086616630072,0.0,0.011186955388766906
0,76,0.15432644878073087,0.0,0.05144214959357696
0,77,0.07498447410474662,0.0,0.024994824701582208
0,78,0.07498447410474662,0.0,0.024994824701582208
1,79,0.7012602134874495,0.7012602134874495,0.35063010674372475
1,80,0.05940398007973424,0.0,0.019801326693244747
0,81,0.23065096084009273,0.0,0.07688365361336424
1,82,0.07498447410474662,0.0,0.024994824701582208
1,83,0.07498447410474662,0.0,0.024994824701582208
0,84,0.03076676552365587,0.0,0.03076676552365587
1,85,0.25747592387252105,0.0,0.12873796193626053
1,86,0.023346185219269455,0.023346185219269455,0.007782061739756485
0,87,0.4211017091923732,0.561468945589831,0.14036723639745774
0,88,0.07498447410474662,0.0,0.024994824701582208
1,89,0.06789750764047242,0.3394875382023621,0.06789750764047242
0,90,0.17823580990697374,0.0,0.059411936635657914
0,91,0.07498447410474662,0.0,0.024994824701582208
0,92,0.2888787663804119,0.0,0.09629292212680396
0,93,0.019801326693244747,0.019801326693244747,0.019801326693244747
0,94,0.13200755450070012,0.13200755450070012,0.04400251816690004
0,95,0.3862138858087816,0.0,0.12873796193626053
0,96,0.07498447410474662,0.0,0.024994824701582208
0,97,0.28845207071246326,0.0,0.28845207071246326
1,98,0.06789750764047242,0.06789750764047242,0.06789750764047242
1,99,0.00997504161463536,0.00498752080731768,0.00498752080731768
0,100,0.00997504161463536,0.00498752080731768,0.00498752080731768
0,101,0.09230029657096761,0.0,0.03076676552365587
0,102,0.07498447410474662,0.0,0.024994824701582208
0,103,0.08635437360327103,0.08635437360327103,0.08635437360327103
0,104,0.023346185219269455,0.0,0.007782061739756485
0,105,0.0009373535308826453,0.0006249023539217635,0.00031245117696088176
0,106,0.09230029657096761,0.0,0.03076676552365587
1,107,0.2590631208098131,0.0,0.08635437360327103
1,108,0.07498447410474662,0.0,0.024994824701582208
0,109,0.0,0.0,0.0
1,110,0.07498447410474662,0.024994824701582208,0.024994824701582208
0,111,0.024994824701582208,0.0,0.024994824701582208
0,112,0.475522366084125,0.158507455361375,0.158507455361375
0,113,0.23065096084009273,0.0,0.07688365361336424
0,114,0.2888787663804119,0.09629292212680396,0.09629292212680396
0,115,0.3862138858087816,0.0,0.12873796193626053
0,116,0.2590631208098131,0.0,0.08635437360327103
0,117,0.8433972908724727,0.0,0.28113243029082424
0,118,0.049989649403164416,0.024994824701582208,0.024994824701582208
0,119,0.059411936635657914,0.059411936635657914,0.059411936635657914
0,120,0.9990695674245769,1.9981391348491537,0.3330231891415256
0,121,0.17270874720654206,0.17270874720654206,0.08635437360327103
0,122,0.07498447410474662,0.0,0.024994824701582208
0,123,0.01881716934557054,0.00940858467278527,0.00940858467278527
1,124,0.01881716934557054,0.0,0.00940858467278527
0,125,0.07688365361336424,0.07688365361336424,0.07688365361336424
1,126,0.5712850539963393,0.1904283513321131,0.1904283513321131
0,127,0.07498447410474662,0.0,0.024994824701582208
1,128,0.17823580990697374,0.0,0.059411936635657914
1,129,0.07498447410474662,0.049989649403164416,0.024994824701582208
0,130,0.04558757934571356,0.0,0.01519585978190452
0,131,0.023346185219269455,0.0,0.007782061739756485
0,132,0.2888787663804119,0.0,0.09629292212680396
0,133,0.07498447410474662,0.024994824701582208,0.024994824701582208
1,134,0.049989649403164416,0.024994824701582208,0.024994824701582208
0,135,0.10288429918715392,0.0,0.05144214959357696
0,136,0.13579501528094484,0.0,0.06789750764047242
1,137,0.10668185843431743,0.21336371686863487,0.10668185843431743
0,138,0.00031245117696088176,0.00031245117696088176,0.00031245117696088176
0,139,0.4211017091923732,0.0,0.14036723639745774
0,140,0.059411936635657914,0.0,0.059411936635657914
0,141,0.07498447410474662,0.049989649403164416,0.024994824701582208
1,142,0.23065096084009273,0.0,0.07688365361336424
1,143,0.17823580990697374,0.059411936635657914,0.059411936635657914
0,144,0.3200455753029523,0.0,0.10668185843431743
0,145,0.2350061948308091,0.0,0.11750309741540454
0,146,0.21336371686863487,0.21336371686863487,0.10668185843431743
1,147,0.11131960052591172,0.0,0.03710653350863724
0,148,0.6933418502076243,0.9244558002768324,0.2311139500692081
0,149,0.0014057557310853674,0.0014057557310853674,0.0007028778655426837
0,150,0.00997504161463536,0.0,0.00498752080731768
0,151,0.10288429918715392,0.0,0.05144214959357696
1,152,0.07688365361336424,0.07688365361336424,0.07688365361336424
0,153,0.27379873091678963,0.0,0.09126624363892988
0,154,0.005853656677573427,0.003902437785048951,0.0019512188925244756
0,155,0.07498447410474662,0.0,0.024994824701582208
0,156,0.05144214959357696,0.05144214959357696,0.05144214959357696
1,157,0.4211017091923732,0.0,0.14036723639745774
0,158,0.05940398007973424,0.0,0.019801326693244747
0,159,0.07498447410474662,0.0,0.024994824701582208
0,160,0.07498447410474662,0.24994824701582208,0.024994824701582208
0,161,0.03356086616630072,0.011186955388766906,0.011186955388766906
1,162,0.002498438150838167,0.0,0.0012492190754190835
0,163,0.13200755450070012,0.0,0.04400251816690004
0,164,0.3862138858087816,0.0,0.12873796193626053
0,165,1.044199077307964,1.7403317955132729,0.3480663591026546
1,166,0.6933418502076243,0.4622279001384162,0.2311139500692081
1,167,0.024994824701582208,0.024994824701582208,0.024994824701582208
0,168,0.04558757934571356,0.0759792989095226,0.01519585978190452
0,169,0.024994824701582208,0.0,0.024994824701582208
0,170,0.09230029657096761,0.0,0.03076676552365587
0,171,0.15237122129786418,0.0,0.15237122129786418
0,172,0.9095856735118956,1.515976122519826,0.3031952245039652
1,173,1.044199077307964,0.6961327182053092,0.3480663591026546
0,174,0.2590631208098131,0.0,0.08635437360327103
0,175,0.09629292212680396,0.0,0.09629292212680396
0,176,0.35250929224621363,0.2350061948308091,0.11750309741540454
0,177,0.07498447410474662,0.09997929880632883,0.024994824701582208
0,178,0.04400251816690004,0.0,0.04400251816690004
0,179,0.039602653386489495,0.0,0.019801326693244747
0,180,0.0037476572262572505,0.0,0.0012492190754190835
0,181,0.07498447410474662,0.24994824701582208,0.024994824701582208
0,182,0.049989649403164416,0.0,0.024994824701582208
0,183,0.6933418502076243,1.3866837004152486,0.2311139500692081
1,184,0.6961327182053092,1.044199077307964,0.3480663591026546
1,185,0.9095856735118956,0.6063904490079304,0.3031952245039652
0,186,0.024994824701582208,0.0,0.024994824701582208
1,187,0.07498447410474662,0.024994824701582208,0.024994824701582208
1,188,0.01519585978190452,0.0,0.01519585978190452
0,189,0.0037476572262572505,0.002498438150838167,0.0012492190754190835
0,190,0.0037476572262572505,0.0,0.0012492190754190835
1,191,0.022373910777533812,0.0,0.011186955388766906
0,192,0.21336371686863487,0.0,0.10668185843431743
1,193,0.3200455753029523,0.10668185843431743,0.10668185843431743
1,194,0.6361184976193037,0.6361184976193037,0.31805924880965186
1,195,0.011186955388766906,0.0,0.011186955388766906
1,196,0.11750309741540454,0.0,0.11750309741540454
0,197,0.07498447410474662,0.0,0.024994824701582208
0,198,0.01496256242195304,0.00498752080731768,0.00498752080731768
1,199,0.07498447410474662,0.0,0.024994824701582208
0,200,0.11882387327131583,0.0,0.059411936635657914
0,201,0.09230029657096761,0.0,0.03076676552365587
0,202,0.07498447410474662,0.24994824701582208,0.024994824701582208
0,203,0.01496256242195304,0.0,0.00498752080731768
0,204,0.05227359312629887,0.0,0.017424531042099622
1,205,0.35250929224621363,0.0,0.11750309741540454
0,206,0.9990695674245769,0.3330231891415256,0.3330231891415256
0,207,0.03356086616630072,0.011186955388766906,0.011186955388766906
1,208,0.13200755450070012,0.0,0.04400251816690004
1,209,0.4211017091923732,0.0,0.14036723639745774
1,210,0.0012492190754190835,0.0,0.0012492190754190835
0,211,0.17823580990697374,0.0,0.059411936635657914
1,212,0.005617097254310144,0.0,0.002808548627155072
0,213,0.23065096084009273,0.0,0.07688365361336424
0,214,0.039602653386489495,0.0,0.019801326693244747
0,215,0.07498447410474662,0.024994824701582208,0.024994824701582208
1,216,0.01519585978190452,0.01519585978190452,0.01519585978190452
1,217,0.11131960052591172,0.0,0.03710653350863724
0,218,0.00997504161463536,0.00498752080731768,0.00498752080731768
1,219,0.011186955388766906,0.0,0.011186955388766906
0,220,0.039602653386489495,0.0,0.019801326693244747
1,221,0.4211017091923732,0.0,0.14036723639745774
0,222,0.07421306701727448,0.0,0.03710653350863724
0,223,0.15432644878073087,0.0,0.05144214959357696
0,224,0.07498447410474662,0.0,0.024994824701582208
1,225,0.0,0.0,0.0
0,226,0.23065096084009273,0.0,0.07688365361336424
1,227,0.21336371686863487,0.0,0.10668185843431743
0,228,0.27379873091678963,0.0,0.09126624363892988
0,229,0.2350061948308091,0.0,0.11750309741540454
0,230,0.07498447410474662,0.09997929880632883,0.024994824701582208
1,231,0.002808548627155072,0.002808548627155072,0.002808548627155072
0,232,0.07498447410474662,0.0,0.024994824701582208
0,233,0.25747592387252105,0.0,0.12873796193626053
1,234,0.8653562121373898,1.7307124242747796,0.28845207071246326
0,235,0.11882387327131583,0.0,0.059411936635657914
0,236,0.07498447410474662,0.0,0.024994824701582208
0,237,0.022373910777533812,0.011186955388766906,0.011186955388766906
1,238,0.4903207960219853,0.4903207960219853,0.24516039801099265
0,239,0.21336371686863487,0.0,0.10668185843431743
0,240,0.01556412347951297,0.0,0.007782061739756485
0,241,0.07498447410474662,0.024994824701582208,0.024994824701582208
1,242,0.07498447410474662,0.024994824701582208,0.024994824701582208
0,243,0.049989649403164416,0.0,0.024994824701582208
0,244,0.23065096084009273,0.0,0.07688365361336424
0,245,0.05940398007973424,0.0,0.019801326693244747
0,246,0.011186955388766906,0.022373910777533812,0.011186955388766906
0,247,0.15432644878073087,0.0,0.05144214959357696
1,248,0.11882387327131583,0.11882387327131583,0.059411936635657914
1,249,0.00031245117696088176,0.0006249023539217635,0.00031245117696088176
0,250,0.1537673072267285,0.07688365361336424,0.07688365361336424
0,251,0.07498447410474662,0.0,0.024994824701582208
0,252,0.07498447410474662,0.049989649403164416,0.024994824701582208
0,253,0.164729788588728,0.0,0.164729788588728
0,254,0.05940398007973424,0.019801326693244747,0.019801326693244747
0,255,0.008425645881465216,0.005617097254310144,0.002808548627155072
1,256,0.07498447410474662,0.049989649403164416,0.024994824701582208
1,257,0.024994824701582208,0.0,0.024994824701582208
1,258,0.019801326693244747,0.0,0.019801326693244747
1,259,0.002808548627155072,0.0,0.002808548627155072
1,260,0.08800503633380008,0.04400251816690004,0.04400251816690004
0,261,0.07498447410474662,0.0,0.024994824701582208
1,262,0.9541777464289556,1.9083554928579112,0.31805924880965186
0,263,0.059411936635657914,0.11882387327131583,0.059411936635657914
0,264,0.0012492190754190835,0.0,0.0012492190754190835
0,265,0.07498447410474662,0.0,0.024994824701582208
0,266,0.002498438150838167,0.0,0.0012492190754190835
0,267,0.4211017091923732,0.7018361819872887,0.14036723639745774
1,268,0.15432644878073087,0.05144214959357696,0.05144214959357696
1,269,0.11750309741540454,0.11750309741540454,0.11750309741540454
1,270,0.002808548627155072,0.0,0.002808548627155072
0,271,0.024994824701582208,0.0,0.024994824701582208
1,272,0.15432644878073087,0.0,0.05144214959357696
1,273,0.005617097254310144,0.002808548627155072,0.002808548627155072
0,274,0.00031245117696088176,0.00031245117696088176,0.00031245117696088176
1,275,0.07498447410474662,0.0,0.024994824701582208
1,276,0.17742243760133536,0.17742243760133536,0.17742243760133536
0,277,0.04558757934571356,0.0,0.01519585978190452
0,278,0.049989649403164416,0.0,0.024994824701582208
0,279,0.7782397465297444,1.2970662442162406,0.2594132488432481
1,280,0.008425645881465216,0.005617097254310144,0.002808548627155072
0,281,0.611179358611742,0.0,0.20372645287058067
0,282,0.09230029657096761,0.0,0.03076676552365587
0,283,0.4211017091923732,0.0,0.14036723639745774
1,284,0.3200455753029523,0.0,0.10668185843431743
0,285,0.024994824701582208,0.0,0.024994824701582208
0,286,0.023346185219269455,0.0,0.007782061739756485
1,287,0.05940398007973424,0.0,0.019801326693244747
0,288,0.23065096084009273,0.0,0.07688365361336424
1,289,0.00997504161463536,0.0,0.00498752080731768
1,290,0.23065096084009273,0.0,0.07688365361336424
1,291,0.04400251816690004,0.0,0.04400251816690004
1,292,0.10668185843431743,0.10668185843431743,0.10668185843431743
0,293,0.002498438150838167,0.0,0.0012492190754190835
0,294,0.17823580990697374,0.0,0.059411936635657914
0,295,0.17823580990697374,0.0,0.059411936635657914
0,296,0.024994824701582208,0.0,0.024994824701582208
0,297,0.19077354180337436,0.0,0.06359118060112479
0,298,0.3330231891415256,0.9990695674245769,0.3330231891415256
1,299,0.024994824701582208,0.0,0.024994824701582208
1,300,0.04400251816690004,0.04400251816690004,0.04400251816690004
1,301,0.07498447410474662,0.0,0.024994824701582208
1,302,0.07498447410474662,0.049989649403164416,0.024994824701582208
0,303,0.3200455753029523,0.0,0.10668185843431743
1,304,0.049989649403164416,0.0,0.024994824701582208
0,305,0.07498447410474662,0.0,0.024994824701582208
1,306,0.3492726228605759,1.0478178685817277,0.3492726228605759
1,307,0.024994824701582208,0.0,0.024994824701582208
1,308,0.12873796193626053,0.12873796193626053,0.12873796193626053
0,309,0.039602653386489495,0.019801326693244747,0.019801326693244747
1,310,0.019801326693244747,0.0,0.019801326693244747
1,311,0.059411936635657914,0.0,0.059411936635657914
1,312,0.11750309741540454,0.4700123896616182,0.11750309741540454
0,313,0.08800503633380008,0.08800503633380008,0.04400251816690004
0,314,0.09230029657096761,0.0,0.03076676552365587
0,315,0.01556412347951297,0.01556412347951297,0.007782061739756485
1,316,0.13200755450070012,0.0,0.04400251816690004
1,317,0.11882387327131583,0.059411936635657914,0.059411936635657914
0,318,0.1537673072267285,0.0,0.07688365361336424
1,319,0.01519585978190452,0.03039171956380904,0.01519585978190452
1,320,0.0012492190754190835,0.002498438150838167,0.0012492190754190835
0,321,0.23065096084009273,0.0,0.07688365361336424
0,322,0.11131960052591172,0.0,0.03710653350863724
1,323,0.039602653386489495,0.0,0.019801326693244747
1,324,0.1537673072267285,0.1537673072267285,0.07688365361336424
0,325,0.07498447410474662,0.24994824701582208,0.024994824701582208
1,326,0.0012492190754190835,0.0,0.0012492190754190835
0,327,0.45711366389359254,0.0,0.15237122129786418
1,328,0.002498438150838167,0.0,0.0012492190754190835
1,329,0.04558757934571356,0.03039171956380904,0.01519585978190452
1,330,0.14036723639745774,0.14036723639745774,0.14036723639745774
1,331,0.07498447410474662,0.049989649403164416,0.024994824701582208
0,332,0.017424531042099622,0.0,0.017424531042099622
0,333,0.0,0.0,0.0
0,334,0.4211017091923732,0.2807344727949155,0.14036723639745774
1,335,0.024994824701582208,0.024994824701582208,0.024994824701582208
0,336,0.07498447410474662,0.0,0.024994824701582208
0,337,0.024994824701582208,0.024994824701582208,0.024994824701582208
1,338,0.002808548627155072,0.0,0.002808548627155072
1,339,0.04558757934571356,0.0,0.01519585978190452
0,340,0.01519585978190452,0.0,0.01519585978190452
1,341,0.6660463782830512,0.6660463782830512,0.3330231891415256
1,342,0.059411936635657914,0.29705968317828957,0.059411936635657914
0,343,0.06153353104731174,0.0,0.03076676552365587
0,344,0.10288429918715392,0.0,0.05144214959357696
0,345,0.002498438150838167,0.0,0.0012492190754190835
1,346,0.11882387327131583,0.0,0.059411936635657914
1,347,0.002498438150838167,0.0,0.0012492190754190835
1,348,0.07498447410474662,0.024994824701582208,0.024994824701582208
1,349,0.9541777464289556,0.6361184976193037,0.31805924880965186
0,350,0.01496256242195304,0.0,0.00498752080731768
0,351,0.20369252292141726,0.0,0.06789750764047242
0,352,0.024994824701582208,0.0,0.024994824701582208
0,353,0.45711366389359254,0.30474244259572836,0.15237122129786418
0,354,0.15432644878073087,0.05144214959357696,0.05144214959357696
0,355,0.07498447410474662,0.0,0.024994824701582208
0,356,0.09230029657096761,0.0,0.03076676552365587
1,357,0.07688365361336424,0.07688365361336424,0.07688365361336424
0,358,0.0,0.0,0.0
1,359,0.07498447410474662,0.0,0.024994824701582208
1,360,0.07498447410474662,0.0,0.024994824701582208
0,361,0.0037476572262572505,0.0062460953770954175,0.0012492190754190835
0,362,0.049989649403164416,0.024994824701582208,0.024994824701582208
0,363,0.04558757934571356,0.01519585978190452,0.01519585978190452
0,364,0.008425645881465216,0.0,0.002808548627155072
0,365,0.07498447410474662,0.024994824701582208,0.024994824701582208
0,366,0.05940398007973424,0.0,0.019801326693244747
1,367,0.14036723639745774,0.14036723639745774,0.14036723639745774
1,368,0.07498447410474662,0.0,0.024994824701582208
1,369,0.07498447410474662,0.0,0.024994824701582208
1,370,0.059411936635657914,0.0,0.059411936635657914
1,371,0.05144214959357696,0.05144214959357696,0.05144214959357696
0,372,0.35250929224621363,0.11750309741540454,0.11750309741540454
0,373,0.3200455753029523,0.0,0.10668185843431743
0,374,0.07688365361336424,0.0,0.07688365361336424
0,375,0.9541777464289556,1.2722369952386074,0.31805924880965186
1,376,0.024994824701582208,0.024994824701582208,0.024994824701582208
1,377,0.23065096084009273,0.0,0.07688365361336424
0,378,0.03710653350863724,0.07421306701727448,0.03710653350863724
0,379,0.2888787663804119,0.0,0.09629292212680396
0,380,0.3200455753029523,0.0,0.10668185843431743
1,381,0.00498752080731768,0.0,0.00498752080731768
1,382,1.044199077307964,0.6961327182053092,0.3480663591026546
0,383,0.03356086616630072,0.0,0.011186955388766906
1,384,0.002808548627155072,0.002808548627155072,0.002808548627155072
0,385,0.07498447410474662,0.0,0.024994824701582208
0,386,0.2350061948308091,0.0,0.11750309741540454
0,387,1.044199077307964,2.4364645137185823,0.3480663591026546
1,388,0.002498438150838167,0.0,0.0012492190754190835
0,389,0.07498447410474662,0.0,0.024994824701582208
1,390,0.25747592387252105,0.0,0.12873796193626053
1,391,0.0012492190754190835,0.0037476572262572505,0.0012492190754190835
1,392,0.2590631208098131,0.0,0.08635437360327103
0,393,0.09230029657096761,0.06153353104731174,0.03076676552365587
1,394,0.06789750764047242,0.06789750764047242,0.06789750764047242
1,395,0.17823580990697374,0.11882387327131583,0.059411936635657914
0,396,0.23065096084009273,0.0,0.07688365361336424
0,397,0.04558757934571356,0.0,0.01519585978190452
0,398,0.039602653386489495,0.0,0.019801326693244747
0,399,0.13579501528094484,0.0,0.06789750764047242
1,400,0.06153353104731174,0.0,0.03076676552365587
1,401,0.0009373535308826453,0.0,0.00031245117696088176
0,402,0.13200755450070012,0.0,0.04400251816690004
0,403,0.2590631208098131,0.08635437360327103,0.08635437360327103
0,404,0.09230029657096761,0.03076676552365587,0.03076676552365587
0,405,0.2888787663804119,0.0,0.09629292212680396
0,406,0.00997504161463536,0.00498752080731768,0.00498752080731768
0,407,0.15432644878073087,0.0,0.05144214959357696
1,408,0.6361184976193037,0.6361184976193037,0.31805924880965186
0,409,0.2590631208098131,0.0,0.08635437360327103
0,410,0.07498447410474662,0.09997929880632883,0.024994824701582208
0,411,0.07498447410474662,0.0,0.024994824701582208
0,412,0.07498447410474662,0.0,0.024994824701582208
1,413,0.007782061739756485,0.007782061739756485,0.007782061739756485
0,414,0.049989649403164416,0.0,0.024994824701582208
1,415,0.03356086616630072,0.0,0.011186955388766906
0,416,0.07498447410474662,0.0,0.024994824701582208
1,417,0.00997504161463536,0.00997504161463536,0.00498752080731768
1,418,0.2350061948308091,0.2350061948308091,0.11750309741540454
0,419,0.039602653386489495,0.0,0.019801326693244747
0,420,0.6518863852743956,0.4345909235162637,0.21729546175813186
0,421,0.07498447410474662,0.0,0.024994824701582208
0,422,0.2590631208098131,0.0,0.08635437360327103
0,423,0.07498447410474662,0.0,0.024994824701582208
0,424,0.09230029657096761,0.06153353104731174,0.03076676552365587
0,425,0.35250929224621363,0.2350061948308091,0.11750309741540454
0,426,0.07498447410474662,0.0,0.024994824701582208
1,427,0.06153353104731174,0.03076676552365587,0.03076676552365587
1,428,0.21336371686863487,0.0,0.10668185843431743
0,429,0.07498447410474662,0.0,0.024994824701582208
1,430,0.03356086616630072,0.0,0.011186955388766906
1,431,0.03076676552365587,0.0,0.03076676552365587
1,432,0.07498447410474662,0.024994824701582208,0.024994824701582208
1,433,0.00997504161463536,0.00498752080731768,0.00498752080731768
0,434,0.3862138858087816,0.0,0.12873796193626053
0,435,0.04400251816690004,0.04400251816690004,0.04400251816690004
1,436,0.164729788588728,0.494189365766184,0.164729788588728
0,437,0.2590631208098131,0.3454174944130841,0.08635437360327103
1,438,0.11882387327131583,0.29705968317828957,0.059411936635657914
0,439,0.1904283513321131,0.9521417566605656,0.1904283513321131
0,440,0.03039171956380904,0.0,0.01519585978190452
1,441,0.03039171956380904,0.03039171956380904,0.01519585978190452
0,442,0.2888787663804119,0.0,0.09629292212680396
0,443,0.15432644878073087,0.05144214959357696,0.05144214959357696
1,444,0.06153353104731174,0.0,0.03076676552365587
1,445,0.07498447410474662,0.0,0.024994824701582208
1,446,0.3031952245039652,0.6063904490079304,0.3031952245039652
1,447,0.3548448752026707,0.17742243760133536,0.17742243760133536
1,448,0.00498752080731768,0.0,0.00498752080731768
1,449,0.8653562121373898,0.8653562121373898,0.28845207071246326
1,450,0.059411936635657914,0.0,0.059411936635657914
0,451,0.002498438150838167,0.0037476572262572505,0.0012492190754190835
0,452,0.07498447410474662,0.024994824701582208,0.024994824701582208
0,453,0.019801326693244747,0.0,0.019801326693244747
1,454,0.03710653350863724,0.03710653350863724,0.03710653350863724
0,455,0.07498447410474662,0.0,0.024994824701582208
1,456,0.07498447410474662,0.0,0.024994824701582208
0,457,0.20372645287058067,0.0,0.20372645287058067
1,458,0.024994824701582208,0.024994824701582208,0.024994824701582208
1,459,0.08800503633380008,0.0,0.04400251816690004
0,460,0.07498447410474662,0.0,0.024994824701582208
1,461,0.03076676552365587,0.0,0.03076676552365587
0,462,0.01496256242195304,0.0,0.00498752080731768
0,463,0.024994824701582208,0.0,0.024994824701582208
0,464,0.06153353104731174,0.0,0.03076676552365587
0,465,0.07498447410474662,0.0,0.024994824701582208
0,466,0.0,0.0,0.0
0,467,0.049989649403164416,0.0,0.024994824701582208
0,468,0.09629292212680396,0.0,0.09629292212680396
0,469,0.07498447410474662,0.0,0.024994824701582208
1,470,1.0555114087282884,1.0555114087282884,0.3518371362427628
0,471,0.07498447410474662,0.0,0.024994824701582208
0,472,0.0,0.0,0.0
1,473,0.01556412347951297,0.023346185219269455,0.007782061739756485
1,474,0.13579501528094484,0.0,0.06789750764047242
0,475,0.23065096084009273,0.0,0.07688365361336424
0,476,0.024994824701582208,0.0,0.024994824701582208
0,477,0.00997504161463536,0.00498752080731768,0.00498752080731768
0,478,0.07498447410474662,0.024994824701582208,0.024994824701582208
0,479,0.23065096084009273,0.0,0.07688365361336424
1,480,0.9990695674245769,0.3330231891415256,0.3330231891415256
0,481,0.6933418502076243,1.6177976504844567,0.2311139500692081
0,482,0.049989649403164416,0.0,0.024994824701582208
0,483,0.13200755450070012,0.0,0.04400251816690004
1,484,0.5322673128040061,0.0,0.17742243760133536
1,485,0.05144214959357696,0.05144214959357696,0.05144214959357696
0,486,0.07498447410474662,0.09997929880632883,0.024994824701582208
1,487,0.002808548627155072,0.002808548627155072,0.002808548627155072
0,488,0.11750309741540454,0.0,0.11750309741540454
0,489,0.05940398007973424,0.0,0.019801326693244747
1,490,0.6933418502076243,0.4622279001384162,0.2311139500692081
0,491,0.07498447410474662,0.024994824701582208,0.024994824701582208
0,492,0.2590631208098131,0.0,0.08635437360327103
0,493,0.08635437360327103,0.0,0.08635437360327103
0,494,0.28845207071246326,0.0,0.28845207071246326
0,495,0.2590631208098131,0.0,0.08635437360327103
0,496,0.07498447410474662,0.0,0.024994824701582208
1,497,0.07688365361336424,0.07688365361336424,0.07688365361336424
0,498,0.07498447410474662,0.0,0.024994824701582208
